URL,Label,URL_clean,label
lalcointeriors.com/skin/images/--/amli/assurence/1ae5264425afb297630f5cc88f9ac1bb/zahnes2.php,bad,lalcointeriors.com/skin/images/--/amli/assurence/1ae5264425afb297630f5cc88f9ac1bb/zahnes2.php,1
stephen-stills.com/,good,stephen-stills.com/,0
ifl-us.com/aol.ng/secured.html,bad,ifl-us.com/aol.ng/secured.html,1
absoluteastronomy.com/topics/Aberdeen,good,absoluteastronomy.com/topics/aberdeen,0
pipl.com/directory/name/Duke/Pony,good,pipl.com/directory/name/duke/pony,0
dodatki-krawieckie.pl/components/com_config/viewdoc/,bad,dodatki-krawieckie.pl/components/com_config/viewdoc/,1
www.arturschneider.de/ldap.html,good,www.arturschneider.de/ldap.html,0
www.nmobe.com/reinstate/lampedusa/,bad,www.nmobe.com/reinstate/lampedusa/,1
citymelt.com/city/Massachusetts/Lowell+City-MA.html,good,citymelt.com/city/massachusetts/lowell+city-ma.html,0
yasni.co.uk/pidhi+tu+qi/check+people/document,good,yasni.co.uk/pidhi+tu+qi/check+people/document,0
www.amexpresonlineservices.com/diamond/,bad,www.amexpresonlineservices.com/diamond/,1
anthonyesolen.com/,good,anthonyesolen.com/,0
www951.paypal.ca.38336.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_D40D3903B19048B21ADB,bad,www951.paypal.ca.38336.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_d40d3903b19048b21adb,1
minasparticipativa.org/wp-content/uploads/2012/10/abcl/abcl/index.htm,bad,minasparticipativa.org/wp-content/uploads/2012/10/abcl/abcl/index.htm,1
thenude.eu/Cherie_Roberts_9562.htm,good,thenude.eu/cherie_roberts_9562.htm,0
www.draarun.com/JHgy64HJBRd,bad,www.draarun.com/jhgy64hjbrd,1
www.paka.it/components/encripted/ssl218.site/index.php,bad,www.paka.it/components/encripted/ssl218.site/index.php,1
andreas414.republika.pl/j8fn3rg3,bad,andreas414.republika.pl/j8fn3rg3,1
madduxsports.com/blog/2011-iowa-state-cyclones-college-football-preview-16863/,good,madduxsports.com/blog/2011-iowa-state-cyclones-college-football-preview-16863/,0
marcotormento.de/j8fn3rg3,bad,marcotormento.de/j8fn3rg3,1
mxp2037.com,bad,mxp2037.com,1
callientefever.info/img/new/n.php,bad,callientefever.info/img/new/n.php,1
cache.nebula.phx3.secureserver.net/obj/RjQ2RENDRjA2MEI5OTM3RkJCNzY6ZDEzYTg0YmRmOGQzZTc5OTBhZjgxNDllMjNmMTgzZmI6Ojo6/,bad,cache.nebula.phx3.secureserver.net/obj/rjq2rendrja2mei5otm3rkjcnzy6zdezytg0ymrmogqzztc5otbhzjgxndllmjnmmtgzzmi6ojo6/,1
wonknyc.com/wp-content/DD/dropbox/,bad,wonknyc.com/wp-content/dd/dropbox/,1
gamblinfamily.org/elizabeth_ann_gamblin.html,good,gamblinfamily.org/elizabeth_ann_gamblin.html,0
angusrobertson.com.au/book/doctor-johnson-his-life-works-and-table-talk/8609351/,good,angusrobertson.com.au/book/doctor-johnson-his-life-works-and-table-talk/8609351/,0
us.battle.net-bizzard-wow-com.net-inl.net/battle_net_account.php?ref=https:/us.battle.net/account/management/index.xml&,bad,us.battle.net-bizzard-wow-com.net-inl.net/battle_net_account.php?ref=https:/us.battle.net/account/management/index.xml&,1
www.huntermason.com.au/priv/flash.exe,bad,www.huntermason.com.au/priv/flash.exe,1
thefullwiki.org/Moody_(surname),good,thefullwiki.org/moody_(surname),0
netclip.ro/08yhrf3,bad,netclip.ro/08yhrf3,1
islandregister.com/jwebster.html,good,islandregister.com/jwebster.html,0
linksagents.com/wp-admin/network/a/xcel/9b71363d59a2cde7eff143bbd6832cd0/excel.php,bad,linksagents.com/wp-admin/network/a/xcel/9b71363d59a2cde7eff143bbd6832cd0/excel.php,1
superpages.com/bp/Kansas-City-MO/Louis-Curtiss-Studio-Banquet-L0138889627.htm,good,superpages.com/bp/kansas-city-mo/louis-curtiss-studio-banquet-l0138889627.htm,0
liatrisguzellik.com/o6zlocdo,bad,liatrisguzellik.com/o6zlocdo,1
212.224.113.247/upd/10/,bad,212.224.113.247/upd/10/,1
en.wikipedia.org/wiki/Pat_Burns_(broadcaster),good,en.wikipedia.org/wiki/pat_burns_(broadcaster),0
facebook.com/pages/Corrado-Micalef/103798999658320,good,facebook.com/pages/corrado-micalef/103798999658320,0
yellowpages.ca/bus/Canada/ROSEMONT-LA-PETITE-PATRIE/5329190.html,good,yellowpages.ca/bus/canada/rosemont-la-petite-patrie/5329190.html,0
referenceforbusiness.com/management/De-Ele/Electronic-Commerce.html,good,referenceforbusiness.com/management/de-ele/electronic-commerce.html,0
lacitycollege.edu/athletics/basketball/men/history.html,good,lacitycollege.edu/athletics/basketball/men/history.html,0
www.marinade.ltd.uk/2003/home.shtml,good,www.marinade.ltd.uk/2003/home.shtml,0
jbmminiatures.com/,good,jbmminiatures.com/,0
vermillionandonenights.blogspot.com/2011/11/bluebird-photoplays.html,good,vermillionandonenights.blogspot.com/2011/11/bluebird-photoplays.html,0
photos.joeinfo.org/1540575238/745353769679/,bad,photos.joeinfo.org/1540575238/745353769679/,1
cesarica.net/portal/live-tv-tv5-quebec-canada-live-stream-online-program/34748/,good,cesarica.net/portal/live-tv-tv5-quebec-canada-live-stream-online-program/34748/,0
ringdivashop.com/catalog/product_info.php?ref=32&products_id=22&affiliate_banner_id=1,good,ringdivashop.com/catalog/product_info.php?ref=32&products_id=22&affiliate_banner_id=1,0
ca.linkedin.com/directory/people/ca/basso.html,good,ca.linkedin.com/directory/people/ca/basso.html,0
catherineminnis.com/pdf-png/,bad,catherineminnis.com/pdf-png/,1
allstarpics.net/pic-gallery/jack-davenport-pics.htm,good,allstarpics.net/pic-gallery/jack-davenport-pics.htm,0
pastehtml.com/view/bfyszdhoa.html,bad,pastehtml.com/view/bfyszdhoa.html,1
www3.telus.net/Voiculescu/scene_3d/index.html,good,www3.telus.net/voiculescu/scene_3d/index.html,0
sourcewatch.org/index.php?title=Mortimer_Zuckerman,good,sourcewatch.org/index.php?title=mortimer_zuckerman,0
newsumbrella.net/ne3s/lat3st/w0rld/systemupdateAPI.exe,bad,newsumbrella.net/ne3s/lat3st/w0rld/systemupdateapi.exe,1
www.cs.waikato.ac.nz/~ihw/mg.html,good,www.cs.waikato.ac.nz/~ihw/mg.html,0
muscleinjuries.com/fs56qjqt,bad,muscleinjuries.com/fs56qjqt,1
f664emjmcm.fekazutegyfwsed.net/8w1jvhlnm9\npt0ifbsckq.erogamler.eu/index.php?aff=9807qfjnjz&id=73HQiqaazbO&partner=v2qzd9egxh,bad,f664emjmcm.fekazutegyfwsed.net/8w1jvhlnm9\npt0ifbsckq.erogamler.eu/index.php?aff=9807qfjnjz&id=73hqiqaazbo&partner=v2qzd9egxh,1
cricketdiane.wordpress.com/2009/10/12/strange-conspiracy-in-a-land-of-freedom-honor-and-integrity-2-do-these-people-in-washington-even-know-what-human-rights-and-civil-rights-are/,good,cricketdiane.wordpress.com/2009/10/12/strange-conspiracy-in-a-land-of-freedom-honor-and-integrity-2-do-these-people-in-washington-even-know-what-human-rights-and-civil-rights-are/,0
thearcticinstitute.org/2011/10/canadian-icebreaker-louis-st-laurent.html,good,thearcticinstitute.org/2011/10/canadian-icebreaker-louis-st-laurent.html,0
tkkf.koszalin.pl/media/PayPal/12becf9a2d3236391626c539bb89999b/index/web/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE716236175410d3e46bb103751d4d9a85455d8a275410d3e46bb103751d4d9a85455d8a2,bad,tkkf.koszalin.pl/media/paypal/12becf9a2d3236391626c539bb89999b/index/web/web?885db116fdbfb21918z87hgo97yhhxa5120312838zxaze716236175410d3e46bb103751d4d9a85455d8a275410d3e46bb103751d4d9a85455d8a2,1
tvlistings.zap2it.com/tv/aqua-teen-hunger-force/EP00466293,good,tvlistings.zap2it.com/tv/aqua-teen-hunger-force/ep00466293,0
'login.paypal.com.ummiecollections.com/Nouveau\%20dossier/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',bad,'login.paypal.com.ummiecollections.com/nouveau\%20dossier/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',1
rapiderbariyer.com/vdG76VUY76rjnu,bad,rapiderbariyer.com/vdg76vuy76rjnu,1
www.informit.com/articles/article.aspx?p=30642,good,www.informit.com/articles/article.aspx?p=30642,0
brebeufroots.blogspot.com/,good,brebeufroots.blogspot.com/,0
ucc.ie/celt/published/G301900.html,good,ucc.ie/celt/published/g301900.html,0
www.livegirlshow.com/8i5ju4g34,bad,www.livegirlshow.com/8i5ju4g34,1
accidentesylaboral.com.ar/googledrives,bad,accidentesylaboral.com.ar/googledrives,1
xboxlivecodegenerator.info/facebook/keybase/post.php,bad,xboxlivecodegenerator.info/facebook/keybase/post.php,1
91.239.24.170:6892,bad,91.239.24.170:6892,1
kover-124.ru/admin353bgbhtj/0110.php,bad,kover-124.ru/admin353bgbhtj/0110.php,1
fandango.com/lorisaunders/filmography/p63286,good,fandango.com/lorisaunders/filmography/p63286,0
babellorestaurant.com/wp-includes/Text/doc/,bad,babellorestaurant.com/wp-includes/text/doc/,1
futur-hotel.c.la/,bad,futur-hotel.c.la/,1
seasoshallow.us/lynfrye/new.php,bad,seasoshallow.us/lynfrye/new.php,1
fridaymorningafter.wordpress.com/2007/01/30/janes-addiction-mountain-song-uncensored-version/,good,fridaymorningafter.wordpress.com/2007/01/30/janes-addiction-mountain-song-uncensored-version/,0
payapl.webesc.cg-ben.help.update.info.bt-co-20110922-71550.skinvet.com.au/cmd_home&amp;country_lang.x=true/5ef0ca44b2978be878357490e62e61b2/,bad,payapl.webesc.cg-ben.help.update.info.bt-co-20110922-71550.skinvet.com.au/cmd_home&amp;country_lang.x=true/5ef0ca44b2978be878357490e62e61b2/,1
people.csail.mit.edu/jaffer/modulite_toc.html,good,people.csail.mit.edu/jaffer/modulite_toc.html,0
www.schilling-marking.de/Index_GB.htm,good,www.schilling-marking.de/index_gb.htm,0
www.laoxuetang.com/js?us.battle.net/login/en/?ref=qfgleplus.battle.net/d3/en/index&amp;app=com-d3,bad,www.laoxuetang.com/js?us.battle.net/login/en/?ref=qfgleplus.battle.net/d3/en/index&amp;app=com-d3,1
peccatte.karefil.com/software/Catalogue/CatalogueENG.htm,good,peccatte.karefil.com/software/catalogue/catalogueeng.htm,0
freebase.pw/backsocks.bin,bad,freebase.pw/backsocks.bin,1
shipoffoolsgallery.com/exhibition/ian-stevenson-really-shit/,good,shipoffoolsgallery.com/exhibition/ian-stevenson-really-shit/,0
driveservers.info/google,bad,driveservers.info/google,1
pogotowie.pcserwis.c0.pl/988g765f,bad,pogotowie.pcserwis.c0.pl/988g765f,1
www.xolod-teplo.ru/j8fn3rg3,bad,www.xolod-teplo.ru/j8fn3rg3,1
java.sun.com/docs/books/tutorial/uiswing/learn/,good,java.sun.com/docs/books/tutorial/uiswing/learn/,0
benjaminnlevy.net/,good,benjaminnlevy.net/,0
www.kkddjdbjhjhjdhhgdhghghgshggg.cixx6.com/wole.html,bad,www.kkddjdbjhjhjdhhgdhghghgshggg.cixx6.com/wole.html,1
putidwipe.com/6u7fvm,bad,putidwipe.com/6u7fvm,1
freepages.genealogy.rootsweb.ancestry.com/~brennanohio/waldo.html,good,freepages.genealogy.rootsweb.ancestry.com/~brennanohio/waldo.html,0
thinkfor.us/?p=42029,good,thinkfor.us/?p=42029,0
studio-jtex.com/f1021/AOL/AOL%20Mail.html,bad,studio-jtex.com/f1021/aol/aol%20mail.html,1
mahovik-bg.com/54JHbjgcDLG,bad,mahovik-bg.com/54jhbjgcdlg,1
kidzkidneydisease.com/paypal.com/cy-cgi-bin/webscr-cmd-login/,bad,kidzkidneydisease.com/paypal.com/cy-cgi-bin/webscr-cmd-login/,1
'bjcurio.com/js/index.htm?app=AAAAAAAA??AAAAAAAA??AA\%c',bad,'bjcurio.com/js/index.htm?app=aaaaaaaa??aaaaaaaa??aa\%c',1
faculty.uci.edu/profile.cfm?faculty_id=4491,good,faculty.uci.edu/profile.cfm?faculty_id=4491,0
census-info.us/show/BOWSER/,good,census-info.us/show/bowser/,0
stampeders.com/team/player_roster/career/?id=4714,good,stampeders.com/team/player_roster/career/?id=4714,0
facebook.videos.alx.allaround007.com/app/facebook.com/?lang=de&key=IyFrpdZF1hRbEeiyIgnpzs7MAZ2v0amCMCY8c8PP5ip9xTa638u2dPMUzLM4rCNGB6evJcYy4JaGpsLuRvcXGD5AS1cnG8BvQSen860O3kEKY59cIVF9NFSS3Wm4qFJ35CO3DVKSmAKn4hqHBDoFbB0ozd4as8sH2KV2Vd8WdWyaaGbiK31ENdXfRoP7lkm21dXNOZoe,bad,facebook.videos.alx.allaround007.com/app/facebook.com/?lang=de&key=iyfrpdzf1hrbeeiyignpzs7maz2v0amcmcy8c8pp5ip9xta638u2dpmuzlm4rcngb6evjcyy4jagpslurvcxgd5as1cng8bvqsen860o3keky59civf9nfss3wm4qfj35co3dvksmakn4hqhbdofbb0ozd4as8sh2kv2vd8wdwyaagbik31endxfrop7lkm21dxnozoe,1
youtube.com/watch?v=VrGxt9iY__Q,good,youtube.com/watch?v=vrgxt9iy__q,0
en.wikipedia.org/wiki/Toronto_Roadrunners,good,en.wikipedia.org/wiki/toronto_roadrunners,0
hanaweb.xsrv.jp/be6o4g6,bad,hanaweb.xsrv.jp/be6o4g6,1
myspace.com/ebexpress,good,myspace.com/ebexpress,0
twitvid.com/7X4RK,good,twitvid.com/7x4rk,0
bigscoob.ning.com/,good,bigscoob.ning.com/,0
andsoresto.link/QEBQAkoIS1AIUkVWRVQVQlkXW1gIXQ.html,bad,andsoresto.link/qebqakois1aiukvwrvqvqlkxw1gixq.html,1
bonaventureskate.com/,good,bonaventureskate.com/,0
facebook.com/pages/Lynette-Sweet/238613265399,good,facebook.com/pages/lynette-sweet/238613265399,0
tvfanatic.com/2011/04/army-wives-review-walking-wounded/,good,tvfanatic.com/2011/04/army-wives-review-walking-wounded/,0
flixster.com/actor/peter-hansen,good,flixster.com/actor/peter-hansen,0
sp107.home.pl/logs/dostanes_do_drzky.tar.gz,bad,sp107.home.pl/logs/dostanes_do_drzky.tar.gz,1
member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com/,bad,member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com/,1
syntechsys.com/filewords,bad,syntechsys.com/filewords,1
xvkwjfhuen.pl/information.cgi,bad,xvkwjfhuen.pl/information.cgi,1
itunes.apple.com/us/artist/al-jardine/id41068661,good,itunes.apple.com/us/artist/al-jardine/id41068661,0
hungergamesseries.com/,good,hungergamesseries.com/,0
city-data.com/city/Mesquite-Nevada.html,good,city-data.com/city/mesquite-nevada.html,0
www.oxinformatica.com/property/remax/index.htm,bad,www.oxinformatica.com/property/remax/index.htm,1
en.wikipedia.org/wiki/Vermonter,good,en.wikipedia.org/wiki/vermonter,0
christian.ouellet.ws/,good,christian.ouellet.ws/,0
ca.ratemyteachers.com/college-jean-de-brebeuf/36667-s,good,ca.ratemyteachers.com/college-jean-de-brebeuf/36667-s,0
baseball-almanac.com/teamstats/roster.php?y=1993&t=OAK,good,baseball-almanac.com/teamstats/roster.php?y=1993&t=oak,0
hao.piluo.com/css/homeBG.css,bad,hao.piluo.com/css/homebg.css,1
celebritywonder.ugo.com/movie/2009_The_Boat_That_Rocked.html,good,celebritywonder.ugo.com/movie/2009_the_boat_that_rocked.html,0
youtube.com/watch?v=6JAqEEtaxCM,good,youtube.com/watch?v=6jaqeetaxcm,0
voxcc.com/tejeda/templates/base/element/index.htm,bad,voxcc.com/tejeda/templates/base/element/index.htm,1
welovechevys.com/history/el_camino.html,good,welovechevys.com/history/el_camino.html,0
bula.computantest.com/wp-admin/Summary/2437ab3b191f6abf689866bf2fbe0b02/,bad,bula.computantest.com/wp-admin/summary/2437ab3b191f6abf689866bf2fbe0b02/,1
bitly.com/SZeE9d,bad,bitly.com/szee9d,1
selu.edu/,good,selu.edu/,0
familytreemaker.genealogy.com/users/t/o/m/Roger-Tompkins-FL/WEBSITE-0001/UHP-Index.html,good,familytreemaker.genealogy.com/users/t/o/m/roger-tompkins-fl/website-0001/uhp-index.html,0
hydeparkkansascity.retrosites.com/index.php?option=com_content&task=view&id=50&Itemid=21,good,hydeparkkansascity.retrosites.com/index.php?option=com_content&task=view&id=50&itemid=21,0
test-iasusa.pantheonsite.io/user/validate/26603/1457822938/W6hFfn0AHougKiR4vfyJ7Uul_R8Em8Wmi3vd5I3iJas,bad,test-iasusa.pantheonsite.io/user/validate/26603/1457822938/w6hffn0ahougkir4vfyj7uul_r8em8wmi3vd5i3ijas,1
wikidomo.com/places/with-types/like/marina/in/chelsea_quebec_canada,good,wikidomo.com/places/with-types/like/marina/in/chelsea_quebec_canada,0
booking.com/hotel/jp/hakata-miyako.en.html,good,booking.com/hotel/jp/hakata-miyako.en.html,0
en.wikipedia.org/wiki/Thomas_Foster_Hamilton,good,en.wikipedia.org/wiki/thomas_foster_hamilton,0
scientificamerican.com/article.cfm?id=football-offensive-math,good,scientificamerican.com/article.cfm?id=football-offensive-math,0
www.conservationtech.com/x-MILLTOWNS/RL-Photographs-4x5/PhotoFOLIO-home.htm,good,www.conservationtech.com/x-milltowns/rl-photographs-4x5/photofolio-home.htm,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.632499780005070577958975979567625240507541979849647250421785645.hairandbeautybygemma.co.uk/Us.php,bad,paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.632499780005070577958975979567625240507541979849647250421785645.hairandbeautybygemma.co.uk/us.php,1
tcm.com/tcmdb/title/71341/Buster-Keaton-A-Hard-Act-to-Follow/,good,tcm.com/tcmdb/title/71341/buster-keaton-a-hard-act-to-follow/,0
electronicfrontierfoundation.org/,bad,electronicfrontierfoundation.org/,1
jtenlen.drizzlehosting.com/walewis/1910-py.html,good,jtenlen.drizzlehosting.com/walewis/1910-py.html,0
poetry-archive.com/g/gray_john.html,good,poetry-archive.com/g/gray_john.html,0
movies.msn.com/celebrities/celebrity-biography/willis-b-bouchey/,good,movies.msn.com/celebrities/celebrity-biography/willis-b-bouchey/,0
123people.ca/s/jean-pierre+bouchard,good,123people.ca/s/jean-pierre+bouchard,0
alaptare.home.ro/njk44wm,bad,alaptare.home.ro/njk44wm,1
youtube.com/watch?v=S6pQ6tr2VJo,good,youtube.com/watch?v=s6pq6tr2vjo,0
downthelinesurf.co.uk/shop/Surfboards_c6,good,downthelinesurf.co.uk/shop/surfboards_c6,0
headhuntershair.com/SherryRobertson.html,good,headhuntershair.com/sherryrobertson.html,0
blackcomedycompetition.com/,good,blackcomedycompetition.com/,0
5.56.133.145,bad,5.56.133.145,1
mylife.com/c-143024243,good,mylife.com/c-143024243,0
www.cc.mahidol.ac.th/eng/sccs.htm,good,www.cc.mahidol.ac.th/eng/sccs.htm,0
webguru.asia/promo/y/y/m.i.php,bad,webguru.asia/promo/y/y/m.i.php,1
contserv.ro/43ftybb8,bad,contserv.ro/43ftybb8,1
kinman.com/images/inside/Yahoo/te.htm,bad,kinman.com/images/inside/yahoo/te.htm,1
haushisn.com/87yfhc,bad,haushisn.com/87yfhc,1
ns.koyosvpl.co.jp/icons/Members/session-55F93C0-8C33-41B6-2D46D4190/SecureLogin.php,bad,ns.koyosvpl.co.jp/icons/members/session-55f93c0-8c33-41b6-2d46d4190/securelogin.php,1
music.yahoo.com/sum/,good,music.yahoo.com/sum/,0
www739.paypal.co.uk.96975.ssl-980.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=system_email_PP739,bad,www739.paypal.co.uk.96975.ssl-980.mx/js/webapps/uk/mpp/?cmnd=_lg&pagename=system_email_pp739,1
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/208935a538c55b86dbb645a1aea5ad43/,bad,center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/208935a538c55b86dbb645a1aea5ad43/,1
manta.com/ic/mtqnnx3/ca/garage-gerard-ouimet-inc,good,manta.com/ic/mtqnnx3/ca/garage-gerard-ouimet-inc,0
www.funagain.com/cgi-bin/funagain/11393,good,www.funagain.com/cgi-bin/funagain/11393,0
bookinghotworld.ws/03o9ztt,bad,bookinghotworld.ws/03o9ztt,1
people.forbes.com/profile/kevin-c-howe/26211,good,people.forbes.com/profile/kevin-c-howe/26211,0
tabithawongjj.blogspot.com/,good,tabithawongjj.blogspot.com/,0
popularswat.asia/feeds/client.dll,bad,popularswat.asia/feeds/client.dll,1
totalcapitol.com/?people_id=1104,good,totalcapitol.com/?people_id=1104,0
ca.linkedin.com/pub/gilles-fortin/3/b01/16a,good,ca.linkedin.com/pub/gilles-fortin/3/b01/16a,0
joceja.lupita.org/NewBizx/GD/,bad,joceja.lupita.org/newbizx/gd/,1
faresinhandlers.top,bad,faresinhandlers.top,1
mylife.com/c-2786727925,good,mylife.com/c-2786727925,0
gaytravel.com/guide-to/bars-clubs/in/montreal/,good,gaytravel.com/guide-to/bars-clubs/in/montreal/,0
erneorin.com/,good,erneorin.com/,0
en.wikipedia.org/wiki/Wendy_Quirk,good,en.wikipedia.org/wiki/wendy_quirk,0
herbrasil.com/wcicgi/login.php,bad,herbrasil.com/wcicgi/login.php,1
stbxokqmd.su/information.cgi,bad,stbxokqmd.su/information.cgi,1
uppermississippirivervalleyava.org/Images/jus/,bad,uppermississippirivervalleyava.org/images/jus/,1
prayerthatchangesthings.wordpress.com/,good,prayerthatchangesthings.wordpress.com/,0
sweltclame.com/530mj29hn,bad,sweltclame.com/530mj29hn,1
flutrackers.com/forum/archive/index.php/t-3965.html,good,flutrackers.com/forum/archive/index.php/t-3965.html,0
tdlqkewyjwakpru.ru/linuxsucks.php,bad,tdlqkewyjwakpru.ru/linuxsucks.php,1
en.wikipedia.org/wiki/Category:Control_theorists,good,en.wikipedia.org/wiki/category:control_theorists,0
91.239.24.232:6892,bad,91.239.24.232:6892,1
redriding.in/Zone1/login.php,bad,redriding.in/zone1/login.php,1
tvguide.com/celebrities/ned-kelly/260286,good,tvguide.com/celebrities/ned-kelly/260286,0
mutie.com.br/xpromox/master/,bad,mutie.com.br/xpromox/master/,1
youtube.com/watch?v=w8x4t7XC-x8,good,youtube.com/watch?v=w8x4t7xc-x8,0
vimeo.com/9156541,good,vimeo.com/9156541,0
tools.ietf.org/html/rfc2973,good,tools.ietf.org/html/rfc2973,0
bhsi.org/mandator.htm,good,bhsi.org/mandator.htm,0
scottgallery.com/katerinamertikascv.htm,good,scottgallery.com/katerinamertikascv.htm,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crA_Qyk9YWr3fiXRFZkX66XSgQUtkwK7HGd2PmL9AzkuPNUhEAHqlozQ_Qcqj0GG6pRI6AUdXUJh2DGQhJFX0telrqFcQHNojbaF82d_jB07QJ1Hye2hTSyGao3BLAMqukLe6wuTf-ov0KSLzsQarFU4YXHOpS_JDk5J-AyR4OzD0gju9PLTdsyvzL3SG2itOdOIi7FiXUxy3uhK6nCnx1BM_BV4Q\%3D\%3D&amp;attredirects=0',bad,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3battredirects=1&amp;attachauth=anoy7cra_qyk9ywr3fixrfzkx66xsgqutkwk7hgd2pml9azkupnuheahqlozq_qcqj0gg6pri6audxujh2dgqhjfx0telrqfcqhnojbaf82d_jb07qj1hye2htsygao3blamqukle6wutf-ov0kslzsqarfu4yxhops_jdk5j-ayr4ozd0gju9pltdsyvzl3sg2itodoii7fixuxy3uhk6ncnx1bm_bv4q\%3d\%3d&amp;attredirects=0',1
schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=http:/www.lunacar.net/cache/template/newwells/newwells/secure.php?zxjyb3iubm9vc2vybmftzqhttp:/www.in,bad,schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=http:/www.lunacar.net/cache/template/newwells/newwells/secure.php?zxjyb3iubm9vc2vybmftzqhttp:/www.in,1
webdesignexpertbd.com/Email0Survey/ii.php?fid=4&amp;n=1774256418,bad,webdesignexpertbd.com/email0survey/ii.php?fid=4&amp;n=1774256418,1
prairiebluestem.blogspot.com/2007/04/buildings-by-louis-curtiss.html,good,prairiebluestem.blogspot.com/2007/04/buildings-by-louis-curtiss.html,0
colocanocarrinho.com.br/doc/share/2015/index.htm,bad,colocanocarrinho.com.br/doc/share/2015/index.htm,1
